date,user,claimedSSWar,activeDeclare,defenseEarly,defenseLive,offense,notes
6/6/2021,kevinlegend,TRUE,,,TRUE,,
6/6/2021,Deity,TRUE,,TRUE,TRUE,TRUE,whoops
6/6/2021,Matrix,TRUE,,TRUE,TRUE,,
6/6/2021,salathyne,TRUE,,TRUE,TRUE,,
6/6/2021,North Star,TRUE,,TRUE,TRUE,,
6/6/2021,Rich,TRUE,,,TRUE,,
6/6/2021,Ivory,,,TRUE,,,
6/6/2021,Connwaer,TRUE,,TRUE,TRUE,,
6/6/2021,Rokugan,TRUE,,TRUE,TRUE,,
6/6/2021,Timelaps,TRUE,,,TRUE,,
6/6/2021,L84RCALL,TRUE,,,TRUE,,
6/6/2021,Chrysa,TRUE,,,TRUE,,
6/6/2021,Robert1307,TRUE,,,,,
6/6/2021,Zalyx,TRUE,,TRUE,TRUE,,
6/6/2021,Gandolf,TRUE,TRUE,TRUE,,,afternoon and evening raids
6/6/2021,crazydwerg,,,TRUE,,,
6/6/2021,ZenReaper,TRUE,,,TRUE,,
6/6/2021,SwordLogic,,,TRUE,,,
6/6/2021,Dragaton9,TRUE,,TRUE,TRUE,,
6/6/2021,da hoff,TRUE,,TRUE,,,
6/6/2021,Kaen,TRUE,TRUE,TRUE,TRUE,,evening raid
6/6/2021,Azule,TRUE,,,TRUE,,
6/6/2021,Ye Xiu,TRUE,TRUE,TRUE,TRUE,,evening raid
6/6/2021,Ric,,,,TRUE,,
6/6/2021,Cloud,TRUE,,TRUE,TRUE,,
6/6/2021,zebar,,,TRUE,,,
6/6/2021,Cat,TRUE,,,TRUE,,
6/6/2021,Ceadus,,,,,,
6/6/2021,Aria,TRUE,,TRUE,TRUE,,
6/6/2021,Tkm,TRUE,,,,,
6/6/2021,Gabriel,,,,,,
6/6/2021,Theodin,TRUE,TRUE,,TRUE,,evening raid
6/6/2021,Dorn,,,,,,
6/6/2021,Josh,,,,,,
6/6/2021,Doug,TRUE,,,TRUE,,
6/6/2021,Satanael,,,,TRUE,,
6/6/2021,Manchurian,TRUE,,,TRUE,,
6/6/2021,Andrés,,,,,,
6/6/2021,Dead,TRUE,,,TRUE,,
6/6/2021,bumbm92,TRUE,,,TRUE,,
6/6/2021,Livedlime,TRUE,,TRUE,TRUE,,
6/6/2021,Elliot,,,,TRUE,,
6/6/2021,Ovi,,,,,,
6/6/2021,Medix,,,,,,
6/6/2021,Dionzzz,TRUE,,TRUE,TRUE,,
6/6/2021,Luna,,,,,,
6/6/2021,VanHoukk,,,TRUE,,,
6/6/2021,mcpooper,TRUE,,,TRUE,,
6/6/2021,LttheSHD,TRUE,,TRUE,,,
6/6/2021,Max,TRUE,,,TRUE,,
