date,user,claimedSSWar,activeDeclare,defenseEarly,defenseLive,offense,notes
5/17/2021,kevinlegend,TRUE,,,TRUE,,
5/17/2021,Deity,TRUE,,,TRUE,TRUE,
5/17/2021,Matrix,TRUE,,TRUE,TRUE,,
5/17/2021,salathyne,TRUE,,,TRUE,,
5/17/2021,North Star,TRUE,,,TRUE,,soul stone fairy! (ﾉ◕ヮ◕)ﾉ*:･ﾟ✧
5/17/2021,Rich,TRUE,,,TRUE,,
5/17/2021,Ivory,TRUE,,,TRUE,,
5/17/2021,Connwaer,TRUE,,,TRUE,,
5/17/2021,Rokugan,TRUE,,TRUE,,,
5/17/2021,Timelaps,TRUE,,,TRUE,,
5/17/2021,L84RCALL,TRUE,,TRUE,TRUE,,
5/17/2021,Chrysa,,,TRUE,,,
5/17/2021,Robert1307,TRUE,TRUE,,TRUE,,afternoon raid
5/17/2021,sxmcs,TRUE,,,TRUE,,
5/17/2021,Zalyx,TRUE,,,TRUE,,
5/17/2021,Gandolf,,TRUE,,,,afternoon raid
5/17/2021,crazydwerg,,,TRUE,,,
5/17/2021,ZenReaper,TRUE,,,TRUE,,
5/17/2021,SwordLogic,TRUE,,,TRUE,,
5/17/2021,Dragaton9,TRUE,,,TRUE,,
5/17/2021,da hoff,,,TRUE,,,
5/17/2021,Kaen,TRUE,,TRUE,TRUE,,
5/17/2021,Azule,TRUE,,,TRUE,,
5/17/2021,Ye Xiu,TRUE,,TRUE,TRUE,,
5/17/2021,Ric,,,,TRUE,,
5/17/2021,Cloud,TRUE,,TRUE,TRUE,,
5/17/2021,zebar,TRUE,,TRUE,TRUE,,
5/17/2021,Cat,TRUE,,,TRUE,,
5/17/2021,Ceadus,TRUE,,,TRUE,,
5/17/2021,Aria,TRUE,,TRUE,TRUE,,
5/17/2021,Tkm,,,,,,
5/17/2021,Gabriel,,,TRUE,TRUE,,
5/17/2021,Theodin,,TRUE,TRUE,,,late SS claim; evening raid
5/17/2021,Dorn,,,TRUE,,,
5/17/2021,Yea5h2,,,,,,
5/17/2021,Josh,TRUE,,,TRUE,,
5/17/2021,Doug,TRUE,,,TRUE,,
5/17/2021,Satanael,TRUE,,TRUE,,,
5/17/2021,Manchurian,,,,TRUE,,
5/17/2021,Suprize,,,,,,
5/17/2021,Arturo,,,,,,
5/17/2021,Andrés,TRUE,,,TRUE,,
5/17/2021,Dead,TRUE,,,TRUE,,
5/17/2021,bumbm92,TRUE,,,TRUE,,
5/17/2021,Livedlime,TRUE,TRUE,,TRUE,,afternoon raid
5/17/2021,John,,TRUE,,,,afternoon SS claim
5/17/2021,Elliot,,,,,,
5/17/2021,Ovi,,,TRUE,,,
