date,user,claimedSSWar,activeDeclare,defenseEarly,defenseLive,offense,notes
6/4/2021,kevinlegend,,,,TRUE,,
6/4/2021,Deity,TRUE,,TRUE,TRUE,,
6/4/2021,Matrix,TRUE,,TRUE,TRUE,,
6/4/2021,salathyne,TRUE,,TRUE,TRUE,,
6/4/2021,North Star,TRUE,,TRUE,TRUE,TRUE,
6/4/2021,Rich,,,,TRUE,,
6/4/2021,Ivory,,,,TRUE,,
6/4/2021,Connwaer,TRUE,,TRUE,TRUE,,
6/4/2021,Rokugan,,,TRUE,TRUE,,
6/4/2021,Timelaps,,,,TRUE,TRUE,
6/4/2021,L84RCALL,TRUE,,TRUE,TRUE,,
6/4/2021,Chrysa,TRUE,,,TRUE,,
6/4/2021,Robert1307,,,,,,
6/4/2021,Zalyx,TRUE,,,TRUE,,
6/4/2021,Gandolf,TRUE,TRUE,TRUE,,,evening raid
6/4/2021,crazydwerg,,,TRUE,,,
6/4/2021,ZenReaper,,,TRUE,,,
6/4/2021,SwordLogic,,,,,,
6/4/2021,Dragaton9,TRUE,,TRUE,TRUE,,
6/4/2021,da hoff,,,TRUE,,,
6/4/2021,Kaen,TRUE,,,TRUE,TRUE,
6/4/2021,Azule,,,,,,
6/4/2021,Ye Xiu,TRUE,,,TRUE,,
6/4/2021,Ric,TRUE,,,TRUE,,
6/4/2021,Cloud,TRUE,,,TRUE,,
6/4/2021,zebar,,TRUE,TRUE,,,summon
6/4/2021,Cat,TRUE,,,TRUE,,
6/4/2021,Ceadus,TRUE,,,TRUE,,
6/4/2021,Aria,,,TRUE,,,
6/4/2021,Tkm,TRUE,,TRUE,TRUE,,
6/4/2021,Gabriel,,,TRUE,TRUE,,
6/4/2021,Theodin,TRUE,TRUE,,TRUE,,afternoon raid
6/4/2021,Dorn,TRUE,,TRUE,,,
6/4/2021,Josh,TRUE,,,TRUE,,
6/4/2021,Doug,TRUE,,,TRUE,,
6/4/2021,Satanael,TRUE,,,,,
6/4/2021,Manchurian,TRUE,,,TRUE,,
6/4/2021,Andrés,TRUE,,TRUE,TRUE,,
6/4/2021,Dead,,TRUE,TRUE,,,afternoon raid; plaque and/or medal pending
6/4/2021,bumbm92,TRUE,,,TRUE,,
6/4/2021,Livedlime,,,,TRUE,,
6/4/2021,Elliot,,,,,,
6/4/2021,Ovi,,,,,,
6/4/2021,Medix,,,,,,
6/4/2021,Dionzzz,,,TRUE,,,
6/4/2021,Luna,,,,,,
6/4/2021,VanHoukk,,,TRUE,,,
6/4/2021,mcpooper,,,TRUE,,,
6/4/2021,LttheSHD,TRUE,,,,,new
