date,user,claimedSSWar,activeDeclare,defenseEarly,defenseLive,offense,notes
5/11/2021,kevinlegend,TRUE,,,,TRUE,
5/11/2021,Deity,TRUE,TRUE,,,TRUE,soul stone fairy! (ﾉ◕ヮ◕)ﾉ*:･ﾟ✧
5/11/2021,Matrix,TRUE,,,,TRUE,
5/11/2021,salathyne,TRUE,,,,TRUE,
5/11/2021,North Star,TRUE,TRUE,,,TRUE,grabbed afternoon SS
5/11/2021,Rich,TRUE,,,,TRUE,soul stone fairy! (ﾉ◕ヮ◕)ﾉ*:･ﾟ✧
5/11/2021,Ivory,TRUE,,,,TRUE,
5/11/2021,Connwaer,TRUE,,,,TRUE,
5/11/2021,Rokugan,TRUE,,,,TRUE,
5/11/2021,Timelaps,TRUE,,,,TRUE,
5/11/2021,L84RCALL,TRUE,TRUE,,,TRUE,grabbed afternoon SS; summon
5/11/2021,Chrysa,TRUE,,,,TRUE,
5/11/2021,Robert1307,TRUE,,,,TRUE,
5/11/2021,sxmcs,TRUE,,,,TRUE,
5/11/2021,Zalyx,TRUE,,,,TRUE,
5/11/2021,Gandolf,TRUE,TRUE,TRUE,,,afternoon and evening raids
5/11/2021,crazydwerg,,TRUE,TRUE,,,grabbed afternoon SS
5/11/2021,ZenReaper,,TRUE,,,,grabbed afternoon SS
5/11/2021,SwordLogic,TRUE,,TRUE,,,
5/11/2021,Dragaton9,TRUE,TRUE,,,TRUE,grabbed afternoon SS
5/11/2021,da hoff,TRUE,,TRUE,,,
5/11/2021,Kaen,,,,,,
5/11/2021,Azule,TRUE,,,,TRUE,
5/11/2021,Ye Xiu,TRUE,,TRUE,,,
5/11/2021,Ric,TRUE,,,,TRUE,
5/11/2021,Cloud,,,TRUE,,,
5/11/2021,Cloud,TRUE,,TRUE,,,
5/11/2021,zebar,,,TRUE,,,
5/11/2021,Cat,TRUE,TRUE,,,TRUE,grabbed afternoon SS
5/11/2021,Ceadus,TRUE,,,,TRUE,
5/11/2021,Aria,TRUE,TRUE,,,TRUE,grabbed afternoon SS
5/11/2021,Tkm,TRUE,TRUE,,,TRUE,grabbed afternoon SS
5/11/2021,Gabriel,,,,,,
5/11/2021,Theodin,,,,,,
5/11/2021,Dorn,TRUE,,,,TRUE,
5/11/2021,Yea5h2,TRUE,,,TRUE,,
5/11/2021,Josh,,,,,,
5/11/2021,Doug,TRUE,,,,TRUE,
5/11/2021,Satanael,TRUE,,,TRUE,TRUE,
5/11/2021,Kira,,,TRUE,,,
5/11/2021,john,,,,,,
5/11/2021,Manchurian,TRUE,,TRUE,,TRUE,
5/11/2021,Suprize,TRUE,,,,,
5/11/2021,Arturo,,,,,,
5/11/2021,Andrés,TRUE,,,TRUE,TRUE,
5/11/2021,Dead,,,TRUE,,,
5/11/2021,bumbm92,,,,TRUE,TRUE,
5/11/2021,Livedlime,TRUE,,,,TRUE,
5/11/2021,John,TRUE,TRUE,TRUE,,,grabbed afternoon SS
5/11/2021,Elliot,TRUE,,,,,new
