date,user,claimedSSWar,activeDeclare,defenseEarly,defenseLive,offense,notes
4/24/2021,kevinlegend,TRUE,TRUE,,TRUE,TRUE,evening raid
4/24/2021,Deity,TRUE,,,TRUE,,
4/24/2021,Matrix,TRUE,,,TRUE,TRUE,
4/24/2021,salathyne,TRUE,,,TRUE,,
4/24/2021,North Star,TRUE,,TRUE,TRUE,,
4/24/2021,Rich,,,,TRUE,TRUE,
4/24/2021,Ivory,TRUE,,,TRUE,,
4/24/2021,Connwaer,TRUE,,,TRUE,,
4/24/2021,Rokugan,TRUE,,TRUE,,,
4/24/2021,Timelaps,TRUE,,,TRUE,TRUE,
4/24/2021,L84RCALL,TRUE,,,TRUE,TRUE,
4/24/2021,Chrysa,TRUE,,,TRUE,,
4/24/2021,Robert1307,TRUE,,,TRUE,TRUE,
4/24/2021,sxmcs,TRUE,,,TRUE,,
4/24/2021,Zalyx,TRUE,,,TRUE,,
4/24/2021,Gandolf,,TRUE,TRUE,,,afternoon raid
4/24/2021,crazydwerg,,,TRUE,,,
4/24/2021,ZenReaper,,,,,,
4/24/2021,SwordLogic,,,,TRUE,,
4/24/2021,Dragaton9,,,,TRUE,TRUE,
4/24/2021,da hoff,,,TRUE,,,
4/24/2021,Kaen,TRUE,,TRUE,,TRUE,
4/24/2021,Azule,TRUE,,,TRUE,,
4/24/2021,Ye Xiu,,,,,,
4/24/2021,Ric,,,,,,
4/24/2021,Cloud,,,TRUE,,,
4/24/2021,Cloud,,,,,,
4/24/2021,zebar,,,,,,
4/24/2021,Cat,TRUE,,,,,
4/24/2021,Ceadus,TRUE,,,TRUE,,
4/24/2021,Aria,TRUE,,,,TRUE,
4/24/2021,Tkm,,,,,,
4/24/2021,Gabriel,,,TRUE,,,
4/24/2021,Theodin,,,,,,
4/24/2021,Dorn,TRUE,,,,,
4/24/2021,Yea5h2,TRUE,,TRUE,,,
4/24/2021,Josh,,,TRUE,,,
4/24/2021,Josiah,,,,,,
4/24/2021,Doug,TRUE,,,TRUE,,
4/24/2021,Satanael,TRUE,TRUE,,,TRUE,afternoon raid
4/24/2021,Medix,,,,,,
4/24/2021,Xerox,,,,,,
4/24/2021,Kira,,,TRUE,,,
4/24/2021,Leaflion,,,,,,
4/24/2021,AltF4Ninja,,,,,,
4/24/2021,Swanagan,,,,,,new
