date,user,claimedSSWar,activeDeclare,defenseEarly,defenseLive,offense,notes
4/16/2021,kevinlegend,,,TRUE,TRUE,,
4/16/2021,Deity,TRUE,,,TRUE,,
4/16/2021,Matrix,TRUE,,,TRUE,,
4/16/2021,salathyne,TRUE,,,TRUE,,
4/16/2021,North Star,TRUE,,,TRUE,TRUE,
4/16/2021,Rich,TRUE,,,TRUE,,
4/16/2021,Ivory,,,TRUE,TRUE,,
4/16/2021,Connwaer,TRUE,,,TRUE,,
4/16/2021,Cesar,,,TRUE,,,
4/16/2021,Rokugan,TRUE,,TRUE,TRUE,,
4/16/2021,Timelaps,TRUE,TRUE,,TRUE,,evening raid
4/16/2021,L84RCALL,TRUE,,TRUE,,,
4/16/2021,Chrysa,,,,,,
4/16/2021,Robert1307,,TRUE,,,,afternoon raid
4/16/2021,sxmcs,,,TRUE,TRUE,TRUE,attacked MyFreedom in Yarmouth
4/16/2021,Zalyx,TRUE,,,TRUE,,
4/16/2021,Gandolf,TRUE,TRUE,TRUE,,,afternoon raid
4/16/2021,crazydwerg,,,TRUE,,,
4/16/2021,ZenReaper,,,TRUE,,,
4/16/2021,SwordLogic,,,,TRUE,,
4/16/2021,Dragaton9,TRUE,,,TRUE,,
4/16/2021,da hoff,,,TRUE,,,
4/16/2021,Kaen,TRUE,,,TRUE,,
4/16/2021,Azule,TRUE,,,TRUE,,
4/16/2021,Ye Xiu,,,,,,
4/16/2021,Ric,TRUE,,,TRUE,,
4/16/2021,Cloud,TRUE,,TRUE,,,
4/16/2021,Cloud,TRUE,,,TRUE,,
4/16/2021,zebar,,,,,,
4/16/2021,Cat,TRUE,,TRUE,TRUE,,
4/16/2021,Ceadus,TRUE,,,TRUE,,
4/16/2021,Aria,TRUE,,,TRUE,,
4/16/2021,Tkm,TRUE,,TRUE,,,
4/16/2021,Gabriel,,,TRUE,TRUE,,placed in Mullion and Karson
4/16/2021,Theodin,,,,,,
4/16/2021,Dorn,,TRUE,TRUE,,,summons
4/16/2021,Logan,,,,,,
4/16/2021,Euphoria,,,,,,
4/16/2021,Yea5h2,TRUE,,TRUE,,,
4/16/2021,Josh,TRUE,,,,,
4/16/2021,Josiah,,,,,,
4/16/2021,Doug,TRUE,,,TRUE,TRUE,attacked MyFreedom in Yarmouth
4/16/2021,Satanael,TRUE,,,TRUE,,
4/16/2021,SHLIB,,,,,,
4/16/2021,Medix,,,,,,
4/16/2021,Xerox,,,TRUE,,,placed all in Mullion
,,25,4,17,24,3,
,,,,,,,
Claimed SS - War Phase,,25,,,,,
Active During Declare Phase,,4,,,,,
Placed Defense Early,,17,,,,,
Placed Defense Live,,24,,,,,
Placed Offense,,3,,,,,
