date,user,claimedSSWar,activeDeclare,defenseEarly,defenseLive,offense,notes
6/1/2021,kevinlegend,TRUE,,,TRUE,TRUE,
6/1/2021,Deity,TRUE,,,TRUE,TRUE,
6/1/2021,Matrix,TRUE,,TRUE,TRUE,TRUE,
6/1/2021,salathyne,TRUE,,TRUE,TRUE,,
6/1/2021,North Star,TRUE,,TRUE,,TRUE,
6/1/2021,Rich,TRUE,,,TRUE,TRUE,
6/1/2021,Ivory,,,TRUE,,,
6/1/2021,Connwaer,TRUE,,TRUE,TRUE,TRUE,"raid synergy, woo!"
6/1/2021,Rokugan,TRUE,,TRUE,,,
6/1/2021,Timelaps,TRUE,,,TRUE,TRUE,
6/1/2021,L84RCALL,TRUE,,,TRUE,TRUE,
6/1/2021,Chrysa,TRUE,,,TRUE,,
6/1/2021,Robert1307,,,,,,
6/1/2021,Zalyx,TRUE,,,,TRUE,
6/1/2021,Gandolf,,TRUE,TRUE,,,afternoon and evening raids
6/1/2021,crazydwerg,,,TRUE,,,
6/1/2021,ZenReaper,,,TRUE,,,
6/1/2021,SwordLogic,TRUE,,,TRUE,,
6/1/2021,Dragaton9,TRUE,,,TRUE,TRUE,
6/1/2021,da hoff,TRUE,,,,TRUE,
6/1/2021,Kaen,TRUE,,,TRUE,TRUE,
6/1/2021,Azule,TRUE,,,TRUE,TRUE,
6/1/2021,Ye Xiu,,,TRUE,,,
6/1/2021,Ric,TRUE,,,TRUE,,
6/1/2021,Cloud,,,TRUE,,,
6/1/2021,zebar,TRUE,TRUE,TRUE,TRUE,,summon
6/1/2021,Cat,TRUE,,,,TRUE,
6/1/2021,Ceadus,,,,,,
6/1/2021,Aria,TRUE,,,,TRUE,
6/1/2021,Tkm,TRUE,,,TRUE,,
6/1/2021,Gabriel,,,TRUE,,,
6/1/2021,Theodin,TRUE,,,TRUE,TRUE,added fodder while O already rolling
6/1/2021,Dorn,TRUE,TRUE,,TRUE,,summon
6/1/2021,Yea5h2,,,,,,
6/1/2021,Josh,,,,,,
6/1/2021,Doug,TRUE,,,TRUE,,
6/1/2021,Satanael,,,,,,
6/1/2021,Manchurian,TRUE,,,TRUE,TRUE,
6/1/2021,Suprize,,TRUE,,,,afternoon raid
6/1/2021,Andrés,,,,,,
6/1/2021,Dead,TRUE,,TRUE,TRUE,,
6/1/2021,bumbm92,TRUE,,,TRUE,,
6/1/2021,Livedlime,TRUE,,,,,
6/1/2021,Elliot,,,TRUE,,,
6/1/2021,Ovi,TRUE,,TRUE,,,
6/1/2021,Medix,TRUE,,,TRUE,,
6/1/2021,Dionzzz,,,TRUE,,,
6/1/2021,Luna,,,,,,evertale newbie
