date,user,claimedSSWar,activeDeclare,defenseEarly,defenseLive,offense,notes
5/26/2021,kevinlegend,,TRUE,,,TRUE,evening raid
5/26/2021,Deity,TRUE,,,TRUE,TRUE,
5/26/2021,Matrix,TRUE,,,TRUE,TRUE,
5/26/2021,salathyne,TRUE,,,,TRUE,
5/26/2021,North Star,TRUE,,,,TRUE,
5/26/2021,Rich,,,,TRUE,TRUE,don't deploy and drive! :o
5/26/2021,Ivory,TRUE,,,,TRUE,
5/26/2021,Connwaer,TRUE,,,,TRUE,
5/26/2021,Rokugan,TRUE,,,,,
5/26/2021,Timelaps,,,,,TRUE,
5/26/2021,L84RCALL,,,,,TRUE,
5/26/2021,Chrysa,TRUE,TRUE,,TRUE,TRUE,afternoon raid; sent 1 fodder early
5/26/2021,Robert1307,TRUE,TRUE,,,,afternoon raid
5/26/2021,Zalyx,TRUE,,,,TRUE,
5/26/2021,Gandolf,TRUE,TRUE,TRUE,,,afternoon raid
5/26/2021,crazydwerg,,,TRUE,,,
5/26/2021,ZenReaper,TRUE,,,,,
5/26/2021,SwordLogic,TRUE,,,,,
5/26/2021,Dragaton9,TRUE,,,,TRUE,
5/26/2021,da hoff,,,,,,
5/26/2021,Kaen,TRUE,,,,TRUE,
5/26/2021,Azule,,,,,,
5/26/2021,Ye Xiu,,,,,,
5/26/2021,Ric,TRUE,,,TRUE,TRUE,
5/26/2021,Cloud,TRUE,,,TRUE,TRUE,
5/26/2021,zebar,,,TRUE,,,
5/26/2021,Cat,TRUE,,,TRUE,TRUE,
5/26/2021,Ceadus,TRUE,,,,TRUE,
5/26/2021,Aria,,,,,,
5/26/2021,Tkm,TRUE,,TRUE,,,
5/26/2021,Gabriel,,,TRUE,TRUE,,
5/26/2021,Theodin,,,,,,
5/26/2021,Dorn,TRUE,,,,TRUE,placed a slew of fodder (language barrier?)
5/26/2021,Yea5h2,TRUE,,,TRUE,,
5/26/2021,Josh,TRUE,,,,TRUE,
5/26/2021,Doug,TRUE,,,TRUE,TRUE,
5/26/2021,Satanael,TRUE,,,,,
5/26/2021,Manchurian,TRUE,,,,TRUE,
5/26/2021,Suprize,,,,,,
5/26/2021,Andrés,TRUE,,,TRUE,,
5/26/2021,Dead,TRUE,,,TRUE,TRUE,
5/26/2021,bumbm92,TRUE,,,,TRUE,
5/26/2021,Livedlime,TRUE,,,,TRUE,
5/26/2021,John,,,TRUE,,,
5/26/2021,Elliot,,,,,,
5/26/2021,Ovi,,,TRUE,,,
5/26/2021,Medix,TRUE,,TRUE,,,
5/26/2021,FabHairEd,,,,,,
