date,user,claimedSSWar,activeDeclare,defenseEarly,defenseLive,offense,notes
5/28/2021,kevinlegend,TRUE,,,,TRUE,
5/28/2021,Deity,TRUE,,,,TRUE,
5/28/2021,Matrix,TRUE,,,,TRUE,
5/28/2021,salathyne,TRUE,,,,TRUE,
5/28/2021,North Star,TRUE,,,,TRUE,
5/28/2021,Rich,,,,,TRUE,
5/28/2021,Ivory,TRUE,,,,TRUE,
5/28/2021,Connwaer,TRUE,,,,TRUE,
5/28/2021,Rokugan,TRUE,,,,TRUE,
5/28/2021,Timelaps,TRUE,,,,TRUE,
5/28/2021,L84RCALL,TRUE,,,,TRUE,
5/28/2021,Chrysa,TRUE,,,,TRUE,
5/28/2021,Robert1307,TRUE,,,,,
5/28/2021,Zalyx,TRUE,,,,TRUE,
5/28/2021,Gandolf,TRUE,TRUE,TRUE,,,evening raid
5/28/2021,crazydwerg,,,TRUE,,,
5/28/2021,ZenReaper,,,,,,
5/28/2021,SwordLogic,,,,,,
5/28/2021,Dragaton9,TRUE,TRUE,,,TRUE,evening raid
5/28/2021,da hoff,TRUE,,,,TRUE,
5/28/2021,Kaen,TRUE,TRUE,,,TRUE,evening raid
5/28/2021,Azule,TRUE,,,,TRUE,
5/28/2021,Ye Xiu,TRUE,,,,TRUE,
5/28/2021,Ric,TRUE,,,,TRUE,
5/28/2021,Cloud,,,,,,
5/28/2021,zebar,,,,,,
5/28/2021,Cat,,,,,,
5/28/2021,Ceadus,TRUE,,,,TRUE,
5/28/2021,Aria,,,TRUE,,,
5/28/2021,Tkm,TRUE,,,,TRUE,
5/28/2021,Gabriel,,,,,TRUE,
5/28/2021,Theodin,TRUE,,,,TRUE,
5/28/2021,Dorn,TRUE,,,TRUE,TRUE,
5/28/2021,Yea5h2,,,,,,
5/28/2021,Josh,TRUE,,,,TRUE,
5/28/2021,Doug,TRUE,,,,TRUE,
5/28/2021,Satanael,,,,,TRUE,
5/28/2021,Manchurian,TRUE,,,,TRUE,
5/28/2021,Suprize,,,TRUE,,,
5/28/2021,Andrés,TRUE,,,,,
5/28/2021,Dead,TRUE,,,,,
5/28/2021,bumbm92,TRUE,,,,TRUE,
5/28/2021,Livedlime,TRUE,,,,TRUE,
5/28/2021,John,,TRUE,TRUE,,,summons -- lots and lots of summons
5/28/2021,Elliot,,,,,,
5/28/2021,Ovi,,,,,TRUE,
5/28/2021,Medix,TRUE,,,,TRUE,
5/28/2021,FabHairEd,,,,,,
5/28/2021,Dionzzz,,,TRUE,,,
