date,user,claimedSSWar,activeDeclare,defenseEarly,defenseLive,offense,notes
6/3/2021,kevinlegend,TRUE,,,TRUE,,
6/3/2021,Deity,TRUE,TRUE,,TRUE,TRUE,
6/3/2021,Matrix,TRUE,,TRUE,TRUE,TRUE,did the honors of grabbed Laomis
6/3/2021,salathyne,TRUE,,TRUE,TRUE,,
6/3/2021,North Star,TRUE,,TRUE,TRUE,TRUE,
6/3/2021,Rich,,,,TRUE,,
6/3/2021,Ivory,TRUE,,TRUE,,TRUE,
6/3/2021,Connwaer,TRUE,,TRUE,TRUE,TRUE,
6/3/2021,Rokugan,TRUE,,,TRUE,TRUE,
6/3/2021,Timelaps,TRUE,,,TRUE,TRUE,
6/3/2021,L84RCALL,TRUE,,TRUE,,,
6/3/2021,Chrysa,TRUE,,TRUE,TRUE,TRUE,
6/3/2021,Robert1307,,,,,,
6/3/2021,Zalyx,TRUE,,,TRUE,TRUE,
6/3/2021,Gandolf,,TRUE,TRUE,,,afternoon and evening raids
6/3/2021,crazydwerg,,,TRUE,,,
6/3/2021,ZenReaper,,TRUE,,,,summon
6/3/2021,SwordLogic,TRUE,,,TRUE,,
6/3/2021,Dragaton9,TRUE,,,TRUE,,
6/3/2021,da hoff,TRUE,,,,,
6/3/2021,Kaen,TRUE,TRUE,,TRUE,TRUE,evening raid
6/3/2021,Azule,TRUE,,,,,
6/3/2021,Ye Xiu,,,TRUE,,,
6/3/2021,Ric,TRUE,,,TRUE,,
6/3/2021,Cloud,TRUE,,TRUE,TRUE,TRUE,
6/3/2021,zebar,,,TRUE,,,
6/3/2021,Cat,,,,,,
6/3/2021,Ceadus,TRUE,,,TRUE,,
6/3/2021,Aria,,,,,,
6/3/2021,Tkm,,,,,,
6/3/2021,Gabriel,,,TRUE,,,
6/3/2021,Theodin,TRUE,,,TRUE,TRUE,placed O while a platoon already working
6/3/2021,Dorn,,,TRUE,,,
6/3/2021,Josh,TRUE,,,TRUE,TRUE,
6/3/2021,Doug,TRUE,,,,TRUE,
6/3/2021,Satanael,TRUE,,,,,
6/3/2021,Manchurian,TRUE,,,TRUE,TRUE,
6/3/2021,Suprize,,,,,,
6/3/2021,Andrés,TRUE,,,TRUE,,
6/3/2021,Dead,,,TRUE,,,
6/3/2021,bumbm92,TRUE,,,TRUE,,
6/3/2021,Livedlime,TRUE,TRUE,TRUE,TRUE,TRUE,evening raid
6/3/2021,Elliot,,,,TRUE,,
6/3/2021,Ovi,,,,,,
6/3/2021,Medix,,,,,,
6/3/2021,Dionzzz,,,TRUE,,,
6/3/2021,Luna,,,,,,
6/3/2021,VanHoukk,,,TRUE,,,
6/3/2021,mcpooper,,,TRUE,,,
