date,user,claimedSSWar,activeDeclare,defenseEarly,defenseLive,offense,notes
5/27/2021,kevinlegend,TRUE,,,TRUE,,
5/27/2021,Deity,TRUE,,TRUE,TRUE,,
5/27/2021,Matrix,TRUE,,TRUE,TRUE,TRUE,did the honors of grabbing Corris
5/27/2021,salathyne,TRUE,,TRUE,TRUE,,
5/27/2021,North Star,TRUE,,TRUE,TRUE,,
5/27/2021,Rich,,,,TRUE,,
5/27/2021,Ivory,TRUE,,,TRUE,,
5/27/2021,Connwaer,,,TRUE,,,
5/27/2021,Rokugan,TRUE,,,TRUE,,
5/27/2021,Timelaps,TRUE,,TRUE,TRUE,,
5/27/2021,L84RCALL,TRUE,,,TRUE,,
5/27/2021,Chrysa,TRUE,,,TRUE,,
5/27/2021,Robert1307,,,,,,
5/27/2021,Zalyx,TRUE,,,TRUE,,
5/27/2021,Gandolf,TRUE,TRUE,TRUE,,,afternoon and evening raids
5/27/2021,crazydwerg,,,TRUE,,,
5/27/2021,ZenReaper,TRUE,,,TRUE,,
5/27/2021,SwordLogic,TRUE,,,,,
5/27/2021,Dragaton9,TRUE,,,TRUE,,
5/27/2021,da hoff,,,TRUE,,,
5/27/2021,Kaen,TRUE,,,TRUE,,
5/27/2021,Azule,TRUE,,,TRUE,,spread D across all 3 castles (4 in Izeria)
5/27/2021,Ye Xiu,TRUE,,TRUE,,,
5/27/2021,Ric,,,,,,
5/27/2021,Cloud,TRUE,,,,,
5/27/2021,zebar,,,TRUE,,,
5/27/2021,Cat,TRUE,,,TRUE,,
5/27/2021,Ceadus,TRUE,,,TRUE,,
5/27/2021,Aria,,,,,,
5/27/2021,Tkm,TRUE,,,TRUE,,spread D across all 3 castles (5 in Izeria)
5/27/2021,Gabriel,,,,,,
5/27/2021,Theodin,,TRUE,TRUE,,,evening raid
5/27/2021,Dorn,TRUE,,,TRUE,,
5/27/2021,Yea5h2,,,,,,
5/27/2021,Josh,,,,,,
5/27/2021,Doug,TRUE,,,TRUE,,
5/27/2021,Satanael,,,,,,
5/27/2021,Manchurian,TRUE,,,TRUE,,
5/27/2021,Suprize,,,,,,
5/27/2021,Andrés,,,,,,
5/27/2021,Dead,TRUE,,,TRUE,,
5/27/2021,bumbm92,TRUE,,,TRUE,,
5/27/2021,Livedlime,TRUE,,,TRUE,,
5/27/2021,John,,,TRUE,,,
5/27/2021,Elliot,TRUE,,,TRUE,,
5/27/2021,Ovi,,,TRUE,,,
5/27/2021,Medix,TRUE,,TRUE,,,
5/27/2021,FabHairEd,,,,,,
5/27/2021,Dionzzz,,,,,,new
