date,user,claimedSSWar,activeDeclare,defenseEarly,defenseLive,offense,notes
4/17/2021,kevinlegend,TRUE,TRUE,,TRUE,,
4/17/2021,Deity,TRUE,,,TRUE,,
4/17/2021,Matrix,TRUE,,,TRUE,TRUE,
4/17/2021,salathyne,TRUE,,,TRUE,,
4/17/2021,North Star,TRUE,,,TRUE,,
4/17/2021,Rich,TRUE,,,,,
4/17/2021,Ivory,TRUE,,,TRUE,,placed D after giveaway announced
4/17/2021,Connwaer,TRUE,TRUE,,TRUE,,
4/17/2021,Cesar,,,,,,
4/17/2021,Rokugan,TRUE,,TRUE,TRUE,,
4/17/2021,Timelaps,,,,TRUE,,
4/17/2021,L84RCALL,TRUE,,TRUE,TRUE,,
4/17/2021,Chrysa,,,,,,
4/17/2021,Robert1307,,,,,,
4/17/2021,sxmcs,TRUE,,,TRUE,,
4/17/2021,Zalyx,TRUE,,,TRUE,,
4/17/2021,Gandolf,TRUE,TRUE,TRUE,,,
4/17/2021,crazydwerg,,,TRUE,,,
4/17/2021,ZenReaper,,,TRUE,,,has been only deploying their top battalions
4/17/2021,SwordLogic,,,,,,
4/17/2021,Dragaton9,TRUE,,,TRUE,,
4/17/2021,da hoff,,,,,,
4/17/2021,Kaen,TRUE,,,TRUE,,placed D after giveaway announced
4/17/2021,Azule,,,TRUE,,,
4/17/2021,Ye Xiu,,,,,,
4/17/2021,Ric,TRUE,TRUE,,TRUE,,
4/17/2021,Cloud,TRUE,,TRUE,TRUE,,placed D after giveaway announced
4/17/2021,Cloud,,,,,,
4/17/2021,zebar,TRUE,,,,,
4/17/2021,Cat,TRUE,,,TRUE,,
4/17/2021,Ceadus,TRUE,,TRUE,TRUE,,
4/17/2021,Aria,,,,TRUE,,placed D after giveaway announced
4/17/2021,Tkm,TRUE,,TRUE,,,
4/17/2021,Gabriel,,,,,,
4/17/2021,Theodin,TRUE,,,TRUE,,
4/17/2021,Dorn,,,TRUE,,,
4/17/2021,Logan,,,TRUE,,,
4/17/2021,Euphoria,,,,,,
4/17/2021,Yea5h2,TRUE,,,TRUE,,placed D after giveaway announced
4/17/2021,Josh,,,,,,
4/17/2021,Josiah,,,,,,
4/17/2021,Doug,TRUE,,,TRUE,TRUE,attacked MyFreedom in Yarmouth
4/17/2021,Satanael,TRUE,,,TRUE,,
4/17/2021,Medix,,,,,,
4/17/2021,Xerox,,,TRUE,,,placed 19 in Mullion
