date,user,claimedSSWar,activeDeclare,defenseEarly,defenseLive,offense,notes
4/9/2021,kevinlegend,TRUE,,,,TRUE,
4/9/2021,Deity,TRUE,,,,TRUE,
4/9/2021,Matrix,TRUE,,,,TRUE,
4/9/2021,salathyne,TRUE,,,,TRUE,
4/9/2021,North Star,TRUE,,,,TRUE,
4/9/2021,Rich,TRUE,,,,TRUE,
4/9/2021,Ivory,,,TRUE,,,
4/9/2021,Connwaer,TRUE,,,,TRUE,
4/9/2021,Cesar,,,,,,
4/9/2021,Rokugan,TRUE,,,TRUE,TRUE,
4/9/2021,Kalem,,,,,,
4/9/2021,Timelaps,TRUE,,,,TRUE,
4/9/2021,Revanent,TRUE,,,,,
4/9/2021,L84RCALL,TRUE,,,,TRUE,
4/9/2021,Chrysa,TRUE,,,,TRUE,
4/9/2021,Robert1307,,,,,,
4/9/2021,sxmcs,TRUE,,,,TRUE,
4/9/2021,Zalyx,TRUE,,,,,
4/9/2021,Gandolf,TRUE,,,,,
4/9/2021,VSarig2002,,,,,,
4/9/2021,crazydwerg,,,TRUE,,,
4/9/2021,ZenReaper,,,,,,
4/9/2021,SwordLogic,TRUE,,,,TRUE,
4/9/2021,Dragaton9,TRUE,,,,TRUE,
4/9/2021,da hoff,TRUE,,,,TRUE,
4/9/2021,Kaen,TRUE,,,,TRUE,
4/9/2021,Azule,TRUE,,,,,
4/9/2021,Ye Xiu,TRUE,,,,TRUE,
4/9/2021,Ric,TRUE,,,,TRUE,
4/9/2021,Cloud,TRUE,,,,TRUE,
4/9/2021,Cloud,,,,,,
4/9/2021,zebar,,,,,,
4/9/2021,Cat,TRUE,,,,TRUE,
4/9/2021,Ceadus,TRUE,,,,TRUE,
4/9/2021,Aria,TRUE,,,,TRUE,
4/9/2021,Tkm,TRUE,,,,TRUE,
4/9/2021,Gabriel,,,,,,
4/9/2021,Theodin,,,,,,
4/9/2021,Dorn,,,,,,
4/9/2021,Logan,,,,,,
4/9/2021,Euphoria,,,TRUE,,,
4/9/2021,Yea5h2,,,,,,
4/9/2021,Josh,,,,,,
4/9/2021,Josiah,,,,,,
4/9/2021,Shadow,TRUE,,,,TRUE,
4/9/2021,Satanael,TRUE,,,,TRUE,
4/9/2021,SHLIB,,,,,,
